Time	X	Y	SaccadeFlag
775225	694	432.6	0
775226	694.3	432.6	0
775227	694.2	432.6	0
775228	694	432.7	0
775229	694	432.7	0
775230	694.1	432.9	0
775231	693.9	433	0
775232	693.6	433.3	0
775233	693.6	433.3	0
775234	693.9	433.3	0
775235	693.8	432.8	0
775236	693.4	432.4	0
775237	693.3	432.3	0
775238	693.5	432.6	0
775239	693.7	432.9	0
775240	693.8	433	0
775241	693.9	433	0
775242	693.9	433	0
775243	693.9	433	0
775244	694.1	432.9	0
775245	694.2	432.8	0
775246	694.4	432.8	0
775247	694.5	432.8	0
775248	694.2	433	0
775249	693.9	433.5	0
775250	693.5	434	0
775251	693.5	434.2	0
775252	693.5	434.1	0
775253	693.6	433.8	0
775254	693.7	433.4	0
775255	693.7	433.1	0
775256	693.7	433.1	0
775257	693.8	433.4	0
775258	693.9	433.7	0
775259	693.7	433.9	0
775260	693.3	433.8	0
775261	692.7	433.7	0
775262	692.5	433.7	0
775263	692.4	433.7	0
775264	692.4	433.8	0
775265	692.4	433.3	0
775266	692.4	432.8	0
775267	692.3	432.2	0
775268	692.3	432.1	0
775269	692.3	432	0
775270	692.2	432.2	0
775271	692.3	432.4	0
775272	692.3	432.7	0
775273	692.6	432.7	0
775274	693	432.7	0
775275	693.1	432.6	0
775276	693	432.6	0
775277	692.9	432.8	0
775278	693.1	433.2	0
775279	692.6	433.5	0
775280	691.9	433.5	0
775281	691.3	433.4	1
775282	691.2	433.5	1
775283	691.1	433.8	1
775284	692	434.2	1
775285	693.7	434.6	1
775286	696.4	434.7	1
775287	698.5	434.6	1
775288	702.2	434.8	1
775289	707.2	435.3	1
775290	713.4	435.9	1
775291	720	436	1
775292	727.4	435.7	1
775293	735.6	435.4	1
775294	745.1	435	1
775295	753.9	434.7	1
775296	764.1	434.5	1
775297	773.7	434.5	1
775298	783.2	434.6	1
775299	791.1	435.1	1
775300	798.9	435.9	1
775301	806.6	437.3	1
775302	814.8	439	1
775303	821.2	441	1
775304	826.7	443	1
775305	831	444.3	1
775306	834.4	445.9	1
775307	836.4	447	1
775308	836.8	447.7	1
775309	836.9	447.7	1
775310	836.3	447.8	1
775311	835.4	447.8	1
775312	833.9	447.2	1
775313	832.7	446.1	1
775314	830.9	445	1
775315	828.9	444.2	1
775316	826.3	443	1
775317	824.7	441.8	1
775318	823.4	440.8	1
775319	822.6	440.3	1
775320	821.8	439.3	1
775321	821.6	438.5	0
775322	821.8	438.2	0
775323	822	438.7	0
775324	822.4	439.8	0
775325	823	440.7	0
775326	823.7	441.7	0
775327	825.1	442.4	0
775328	826.1	442.8	0
775329	827.3	442.9	0
775330	827.9	442.9	0
775331	828.6	443	0
775332	828.9	443.2	0
775333	829.2	443.2	0
775334	829.5	443	0
775335	829.9	442.9	0
775336	830	442.9	0
775337	830.2	443.5	0
775338	830.1	444	0
775339	830.1	444.5	0
775340	830	444.5	0
775341	829.9	444.4	0
775342	829.8	444.3	0
775343	829.6	444.4	0
775344	829.4	444.6	0
775345	829.6	444.8	0
775346	830	444.8	0
775347	830.3	444.9	0
775348	830.3	445.1	0
775349	830.3	445.2	0
775350	830.5	445.3	0
775351	830.9	445.2	0
775352	831.2	444.6	0
775353	831.4	444	0
775354	831.3	443.6	0
775355	830.9	443.6	0
775356	830.6	443.7	0
775357	830.3	443.8	0
775358	830.4	444	0
775359	830.5	444.1	0
775360	830.5	444.2	0
775361	830.7	444.3	0
775362	830.8	444.1	0
775363	831	444	0
775364	830.9	444	0
775365	830.9	444	0
775366	831	443.9	0
775367	831.1	443.6	0
775368	831.1	443.5	0
775369	831.2	443.8	0
775370	831.3	444.3	0
775371	831.5	444.7	0
775372	831.4	444.7	0
775373	831	444.2	0
775374	830.5	443.6	0
775375	830.5	443	0
775376	830.8	443.1	0
775377	831.2	443.3	0
775378	831.2	443.7	0
775379	831.2	444	0
775380	831.1	444.1	0
775381	831	444.2	0
775382	831.1	444.8	0
775383	831.2	445.4	0
775384	831.4	446	0
775385	831.5	445.9	0
775386	831.6	445.9	0
775387	831.9	445.8	0
775388	832	445.8	0
775389	832.1	445.7	0
775390	832	445.8	0
775391	832	445.9	0
775392	832	445.7	0
775393	832	445.5	0
775394	831.6	445.2	0
775395	831.3	445.2	0
775396	831.4	445.3	0
775397	832	445.6	0
775398	832.4	445.9	0
775399	832.3	446	0
775400	832.2	445.9	0
775401	832.1	446	0
775402	832.1	446	0
775403	831.9	445.5	0
775404	831.7	444.9	0
775405	831.6	444.3	0
775406	831.6	444.2	0
775407	831.6	444.4	0
775408	831.6	444.6	0
775409	831.6	444.9	0
775410	831.7	445.1	0
775411	831.9	445.3	0
775412	831.9	445.5	0
775413	831.7	445.4	0
775414	831.4	445.4	0
775415	831.5	445.4	0
775416	831.7	445.4	0
775417	832.2	445.4	0
775418	832.7	445.5	0
775419	832.9	445.6	0
775420	832.8	445.2	0
775421	832.5	444.6	0
775422	832.3	444.1	0
775423	832.2	444	0
775424	832.3	444	0
775425	832.3	443.8	0
775426	832.5	443.7	0
775427	832.4	443.4	0
775428	832.4	443.2	0
775429	832	443.1	0
775430	831.7	443.4	0
775431	831.5	443.6	0
775432	831.7	443.9	0
775433	831.8	444.1	0
775434	832	444.5	0
775435	832.1	444.8	0
775436	832	445	0
775437	831.7	444.6	0
775438	831.7	444.2	0
775439	831.9	443.9	0
775440	832.2	444.1	0
775441	832.3	444.5	0
775442	832.3	445	0
775443	832	445.1	0
775444	831.7	445.2	0
775445	831.4	445.3	0
775446	831.3	445	0
775447	831.5	444.6	0
775448	831.7	444	0
775449	832	443.9	0
775450	832	443.8	0
775451	832	443.8	0
775452	831.9	443.7	0
775453	831.8	443.3	0
775454	831.6	443	0
775455	831.5	442.4	0
775456	831.4	442.2	0
775457	831.3	441.9	0
775458	831.3	441.9	0
775459	831	442	0
775460	830.8	442.1	0
775461	830.6	442.6	0
775462	830.7	443.1	0
775463	830.7	443.4	0
775464	830.8	443.3	0
775465	831	443.6	0
775466	831.3	444.1	0
775467	831.5	444.5	0
775468	831.5	444.2	0
775469	831.5	443.9	0
775470	831.5	444	0
775471	832	444.4	0
775472	832.4	444.7	0
775473	832.8	444.6	0
775474	832.6	444	0
775475	832.6	443.4	0
775476	832.7	443	0
775477	832.9	443.4	0
775478	833.1	443.8	0
775479	833	444.1	0
775480	832.8	444.2	0
775481	832.7	444	0
775482	832.8	443.8	0
775483	832.4	443.5	0
775484	832	443.5	0
775485	831.9	443.4	0
775486	832.1	443.1	0
775487	832.3	442.8	0
775488	832.6	443.1	0
775489	833	443.7	0
775490	833.3	444	0
775491	833.2	443.7	0
775492	833.1	443.4	0
775493	833.3	443.5	0
775494	833.5	443.6	0
775495	833	443.8	0
775496	832.3	443.9	0
775497	832.1	443.9	0
775498	832.7	443.9	0
775499	833.2	443.9	0
775500	833	444.1	0
775501	833	444.4	0
775502	833	444.1	0
775503	833	443.6	0
775504	833.1	443.1	0
775505	833.3	443.4	0
775506	833.5	443.6	0
775507	833.3	443.9	0
775508	833.1	443.9	0
775509	832.8	443.9	0
775510	832.6	443.7	0
775511	832.5	443.5	0
775512	832.3	443.6	0
775513	832.2	443.8	0
775514	832	444	0
775515	831.9	444	0
775516	832	444	0
775517	832	444	0
775518	831.9	443.8	0
775519	831.9	443.6	0
775520	831.7	443.3	0
775521	832.2	443.2	0
775522	832.7	443.7	0
775523	833.4	444.4	0
775524	833.7	444.9	0
775525	833.7	444.6	0
775526	833.7	444.3	0
775527	833.4	444.1	0
775528	832.8	443.8	0
775529	832.1	443.6	0
775530	831.6	443.5	0
775531	831.6	443.5	0
775532	831.8	443.5	0
775533	832.1	443.5	0
775534	832.1	443.5	0
775535	832.2	443.9	0
775536	832.5	444.2	0
775537	832.7	444.5	0
775538	832.9	444.4	0
775539	832.9	444.3	0
775540	832.9	444.3	0
775541	832.9	444.1	0
775542	832.4	444	0
775543	832	443.9	0
775544	831.8	443.8	0
775545	832	443.8	0
775546	832.4	444.3	0
775547	832.6	444.6	0
775548	832.8	444.9	0
775549	832.9	445.1	0
775550	833	445.5	0
775551	833.1	445.5	0
775552	833	445.1	0
775553	832.9	444.5	0
775554	832.7	444.3	0
775555	832.6	444	0
775556	832.5	443.9	0
775557	832.5	444	0
775558	832.5	444.1	0
775559	832.5	444.5	0
775560	832.5	444.9	0
775561	832.4	444.6	0
775562	832.2	444.1	0
775563	831.8	443.4	0
775564	831.6	442.9	0
775565	831.6	442.5	0
775566	831.9	443.3	0
775567	832.1	444.3	0
775568	832.4	445.1	0
775569	832.5	444.8	0
775570	832.5	444.4	0
775571	832.5	444.5	0
775572	832.6	444.5	0
775573	832.7	444.5	0
775574	832.8	444.5	0
775575	832.8	444.9	0
775576	832.6	445.1	0
775577	832.3	445.3	0
775578	832	445.1	0
775579	832.2	445.2	0
775580	832.2	445.3	0
775581	832.2	445.5	0
775582	832.1	445.6	0
775583	832.1	445	0
775584	831.8	444.3	0
775585	831.7	443.4	0
775586	831.6	443.3	0
775587	831.7	443.2	0
775588	831.9	443.7	0
775589	832.1	444.2	0
775590	832.5	445.6	0
775591	832.6	446.5	0
775592	832.6	447.7	1
775593	831.9	449	1
775594	830.4	450.3	1
775595	828.4	452.9	1
775596	825.6	455.1	1
775597	822.8	457.3	1
775598	818.4	458.8	1
775599	813.3	461.1	1
775600	806.9	463.3	1
775601	800.3	466	1
775602	793	467.9	1
775603	787	471.5	1
775604	781.1	474	1
775605	775.3	475.7	1
775606	769.6	478.7	1
775607	763.9	482.6	1
775608	760	487.1	1
775609	755.2	489.1	1
775610	751.7	491.7	1
775611	748.4	494.4	1
775612	745.2	497.2	1
775613	742.7	501.1	1
775614	739.9	505.5	1
775615	738.7	511.8	1
775616	737.7	517.2	1
775617	737.5	522.5	1
775618	737.3	526.6	1
775619	737.5	529.3	1
775620	739.1	532.7	1
775621	740.9	535	1
775622	743.6	537.4	1
775623	746.4	538.4	1
775624	749.8	539.4	1
775625	752.6	539.7	1
775626	754.9	540	1
775627	756.5	540	1
775628	758.3	539.8	1
775629	759.3	539.6	1
775630	759.8	539.3	1
775631	759.4	539.2	1
775632	759	539.1	1
775633	758.1	537.8	1
775634	756.9	536.1	1
775635	755.5	534.5	1
775636	754.4	533.2	1
775637	753	532.5	1
775638	751.7	531.5	1
775639	750.9	530.9	1
775640	750.9	530.4	1
775641	750.9	530.6	1
775642	751	531.1	1
775643	750.9	531.5	1
775644	750.9	532	1
775645	751.1	532.5	1
775646	751.4	533.4	1
775647	751.7	534.1	1
775648	751.7	534.7	1
775649	751.7	535.1	1
775650	751.5	535.2	1
775651	751.5	535.3	1
775652	751.5	535.3	1
775653	751.5	535.2	0
775654	751.4	535.1	0
775655	750.4	535.1	0
775656	749.5	535.3	0
775657	749.2	535.3	0
775658	749.7	535.3	0
775659	750.2	535.3	0
775660	750.3	535.6	0
775661	750.3	535.9	0
775662	750.3	536.1	0
775663	750.3	536.2	0
775664	750.3	536.3	0
775665	750.4	536.4	0
775666	750.8	536.4	0
775667	751.3	536.6	0
775668	751.8	536.6	0
775669	751.9	536.7	0
775670	751.5	536.7	0
775671	751	536.7	0
775672	751	537.3	0
775673	751.5	537.9	0
775674	751.8	538.6	0
775675	751.4	538.5	0
775676	751.1	538.4	0
775677	751	538.4	0
775678	750.7	538.3	0
775679	750.4	537.8	0
775680	750.2	537.2	0
775681	750.4	536.9	0
775682	750.7	537.3	0
775683	750.9	537.9	0
775684	751	538.4	0
775685	751.1	538.9	0
775686	751.2	539.3	0
775687	751.3	539.5	0
775688	751.1	539.8	0
775689	750.9	539.9	0
775690	751	539.9	0
775691	751.2	539.3	0
775692	751	538.7	0
775693	750.6	538.2	0
775694	750.3	538.2	0
775695	750.3	538.4	0
775696	750.6	539	0
775697	750.9	539.6	0
775698	751.2	539.7	0
775699	751.4	539.4	0
775700	751.5	539.1	0
775701	751.6	539.1	0
775702	751.7	539.1	0
775703	751.8	539.2	0
775704	751.9	539.2	0
775705	751.9	539.2	0
775706	751.9	539.3	0
775707	751.7	539.4	0
775708	751.5	539.4	0
775709	751.3	539.8	0
775710	751.4	540.1	0
775711	751.4	539.8	0
775712	751.1	539.3	0
775713	750.9	538.7	0
775714	750.7	538.6	0
775715	750.7	538.6	0
775716	750.8	538.5	0
775717	751.5	538.5	0
775718	752.1	538.6	0
775719	752.2	538.6	0
775720	751.8	538.5	0
775721	751.3	538.4	0
775722	751.2	538.6	0
775723	751.4	539.2	0
775724	751.7	539.7	0
775725	751.8	539.7	0
775726	751.4	539.4	0
775727	751.1	538.9	0
775728	751	538.6	0
775729	751	538.2	0
775730	751	538.1	0
775731	750.9	537.9	0
775732	750.9	538.5	0
775733	750.9	539	0
775734	751	538.6	0
775735	751	537.6	0
775736	751	536.7	0
775737	751	537.1	0
775738	751	537.5	0
775739	751.4	538	0
775740	751.8	538.2	0
775741	752.2	538.1	0
775742	752.2	537.9	0
775743	752.1	537.7	0
775744	751.9	537.6	0
775745	751.7	537.6	0
775746	751.3	537.6	0
775747	751.3	537.6	0
775748	751.3	537.6	0
775749	751.2	537.6	0
775750	750.7	537.5	0
775751	750.2	537.6	0
775752	749.9	537.9	0
775753	750.1	538.1	0
775754	750.3	538	0
775755	750.3	537.9	0
775756	750.2	537.8	0
775757	750.1	537.8	0
775758	749.9	537.7	0
775759	749.9	537.7	0
775760	749.9	537.6	0
775761	749.9	537.7	0
775762	749.9	537.8	0
775763	750	538.1	0
775764	750	538.3	0
775765	749.9	538.5	0
775766	749.8	538.6	0
775767	749.7	538.1	0
775768	749.9	537.6	0
775769	750.1	537.5	0
775770	750.4	537.9	0
775771	750.5	538	0
775772	750.5	537.7	0
775773	750.3	537.3	0
775774	750.2	537.1	0
775775	750.2	536.9	0
775776	750.2	536.9	0
775777	750.3	537.4	0
775778	750.3	537.9	0
775779	750.2	538.5	0
775780	749.8	538.5	0
775781	749.5	538.4	0
775782	749.3	538.9	0
775783	749.3	539.2	0
775784	749.3	539.4	0
775785	749.2	538.5	0
775786	749.1	537.8	0
775787	749.1	537.2	0
775788	749.2	537.2	0
775789	749.2	537.3	0
775790	749.3	537.4	0
775791	749.1	537.5	0
775792	749.1	537.6	0
775793	749	537.6	0
775794	748.8	537.6	0
775795	748.7	537.5	0
775796	748.7	537.4	0
775797	748.8	537.3	0
775798	748.9	537.2	0
775799	749.1	537.2	0
775800	749.2	537.3	0
775801	749.2	537.2	0
775802	749.3	537	0
775803	749.3	536.8	0
775804	749.3	536.4	0
775805	748.6	536.1	0
775806	748	536	0
775807	747.9	536.2	0
775808	748.4	536.7	0
775809	749.1	536.9	0
775810	749.4	537.2	0
775811	749.6	537.2	0
775812	749.6	537	0
775813	749.7	536.8	0
775814	749.1	536.4	0
775815	748.5	536.2	0
775816	747.9	536.1	0
775817	748.1	536.1	0
775818	748.3	536	0
775819	748.5	535.9	0
775820	748.5	535.9	0
775821	748.5	536.2	0
775822	748.4	536.4	0
775823	748.3	536.5	0
775824	748.2	536.5	0
775825	748.3	536.4	0
775826	748.4	536.2	0
775827	748.4	536	0
775828	748.3	535.9	0
775829	747.6	535.8	0
775830	746.9	535.7	0
775831	746.4	535.6	0
775832	746.5	535.4	0
775833	746.9	535.3	0
775834	747	535	0
775835	747.1	534.8	0
775836	747	534.6	0
775837	747.2	534.6	0
775838	747.3	534.6	0
775839	747.4	534.9	0
775840	747.3	534.9	0
775841	747.1	534.9	0
775842	747	534.9	0
775843	747.2	535.2	0
775844	747.3	535.5	0
775845	747.5	535.7	0
775846	747.5	535.9	0
775847	747.6	535.8	0
775848	747.5	535.5	0
775849	747.5	535.3	0
775850	747.5	535.4	0
775851	747.1	535.3	0
775852	746.7	535.2	0
775853	746.6	535.2	0
775854	746.8	535.3	0
775855	746.9	535.4	0
775856	747.7	535.3	0
775857	749.2	535.6	1
775858	750.9	536.1	1
775859	752.6	536.6	1
775860	754.2	537.9	1
775861	757.3	539.1	1
775862	762.3	540.8	1
775863	768	542.8	1
775864	773.7	545	1
775865	779	548.1	1
775866	785.1	550.2	1
775867	792.8	553.5	1
775868	800.8	555.7	1
775869	809.1	559.1	1
775870	816.9	561.2	1
775871	825.4	563.2	1
775872	833.7	564.1	1
775873	840.7	565.4	1
775874	845.8	567.2	1
775875	851.1	569	1
775876	855.7	571.5	1
775877	860	575.1	1
775878	862.6	579.2	1
775879	865.1	581.7	1
775880	866.7	582.6	1
775881	867.6	583.4	1
775882	868.1	585.2	1
775883	868.7	586.9	1
775884	869.2	587.9	1
775885	869.3	587.7	1
775886	867.8	587.3	1
775887	866.2	586.5	1
775888	863.4	585.6	1
775889	861.3	584.5	1
775890	859	583.5	1
775891	856.4	582.5	1
775892	854.2	581.4	1
775893	852.1	580.3	1
775894	851.4	579.5	1
775895	850.9	579.3	1
775896	850.7	579.2	1
775897	850.7	579	1
775898	851.3	579	1
775899	852.8	579.4	1
775900	854.3	579.8	1
775901	855.2	580.2	1
775902	856	580.5	1
775903	857.4	580.6	1
775904	858.7	580.5	1
775905	859.4	580.6	1
775906	859.6	581	1
775907	859.9	581.3	0
775908	860	581.3	0
775909	859.8	581.3	0
775910	859.6	581.3	0
775911	859.3	581.4	0
775912	859.1	581.5	0
775913	859	581.6	0
775914	859.3	581.6	0
775915	859.5	581.5	0
775916	859.6	581.5	0
775917	859.2	582	0
775918	858.9	582.5	0
775919	858.7	583.1	0
775920	858.6	583.1	0
775921	859.1	583	0
775922	859.5	582.9	0
775923	859.9	582.8	0
775924	859.7	582.2	0
775925	859.6	581.6	0
775926	859.6	581.1	0
775927	859.5	581.2	0
775928	859.3	581.5	0
775929	859.5	581.7	0
775930	859.9	581.8	0
775931	860.3	581.9	0
775932	860.2	581.7	0
775933	860	581.5	0
775934	859.2	581.1	0
775935	858.6	581	0
775936	858.5	580.8	0
775937	859.1	580.7	0
775938	859.8	580.7	0
775939	859.9	580.8	0
775940	860	580.9	0
775941	860	580.9	0
775942	860.1	580.9	0
775943	860.1	580.8	0
775944	860.5	580.7	0
775945	860.8	580.7	0
775946	861.1	580.9	0
775947	861.2	581.1	0
775948	861.2	581.1	0
775949	861.3	581.5	0
775950	861.4	582	0
775951	861.4	582.3	0
775952	861.5	582	0
775953	861.5	581.7	0
775954	861.6	581.6	0
775955	861.6	581.6	0
775956	861.6	581.7	0
775957	861	581.9	0
775958	860.4	582.2	0
775959	860.1	582.4	0
775960	860.5	582.7	0
775961	860.8	582.2	0
775962	860.7	581.5	0
775963	860.6	580.8	0
775964	860.7	580.9	0
775965	860.8	581.2	0
775966	860.9	581.4	0
775967	860.7	581.5	0
775968	860.4	581.7	0
775969	860.3	582	0
775970	860.3	582.2	0
775971	860.2	582.3	0
775972	860.2	582.3	0
775973	860.1	582.3	0
775974	860.6	582.2	0
775975	861.1	582	0
775976	860.9	581.5	0
775977	860.2	581.2	0
775978	859.6	581	0
775979	859.8	581.2	0
775980	860.3	581.3	0
775981	860.6	581.4	0
775982	860.9	581.5	0
775983	860.9	581.7	0
775984	860.9	581.4	0
775985	860.8	580.8	0
775986	860.8	580.4	0
775987	860.8	580.4	0
775988	860.7	580.5	0
775989	860.5	580.5	0
775990	860.2	580.7	0
775991	860.1	580.9	0
775992	860	581.1	0
775993	859.8	581.1	0
775994	859.7	581.1	0
775995	860.3	581.1	0
775996	861	581	0
775997	861.6	581	0
775998	861.6	580.7	0
775999	861.5	580.2	0
776000	861.5	579.7	0
776001	861.3	579.5	0
776002	861.3	579.9	0
776003	861.4	580.4	0
776004	861.4	581	0
776005	861	581.1	0
776006	860.7	581.3	0
776007	860.8	581.4	0
776008	861.2	581.4	0
776009	861.6	581.4	0
776010	861.8	581.3	0
776011	861.5	581.2	0
776012	861.1	581.7	0
776013	860.8	582.2	0
776014	860.7	582.5	0
776015	860.6	582.1	0
776016	860.6	581.8	0
776017	860.5	581.8	0
776018	860.5	582	0
776019	860.3	581.7	0
776020	860.1	581.4	0
776021	859.9	580.9	0
776022	860.3	580.8	0
776023	860.8	580.7	0
776024	861.1	580.9	0
776025	860.9	581.1	0
776026	861	581.2	0
776027	861.3	581.1	0
776028	861.7	581.1	0
776029	861.8	581.3	0
776030	861.8	581.6	0
776031	861.9	582.3	0
776032	861.9	582.7	0
776033	861.8	582.4	0
776034	861.6	581.6	0
776035	861.4	580.9	0
776036	861.2	580.9	0
776037	861.2	580.8	0
776038	861.2	580.8	0
776039	861.2	580.8	0
776040	861.2	580.8	0
776041	861.1	580.7	0
776042	861.5	580.7	0
776043	861.7	580.8	0
776044	862	580.8	0
776045	861.9	580.9	0
776046	861.8	580.4	0
776047	861.6	579.8	0
776048	861.5	579.4	0
776049	861.5	579.6	0
776050	861.5	579.9	0
776051	861.7	579.9	0
776052	861.9	579.9	0
776053	862	579.8	0
776054	862	579.7	0
776055	862.2	579.5	0
776056	862.4	579.3	0
776057	862.8	579.2	0
776058	863.1	579.2	0
776059	863.2	579.1	0
776060	863	579.1	0
776061	862.2	579.2	0
776062	861.5	579.2	0
776063	861.2	579.5	0
776064	861.3	579.6	0
776065	861.4	579.7	0
776066	861.4	579.6	0
776067	861.8	579.6	0
776068	862.1	579.5	0
776069	862.5	579.8	0
776070	862.6	580.2	0
776071	862.6	580.2	0
776072	862.6	579.8	0
776073	862.6	579.4	0
776074	862.5	579.4	0
776075	862.4	579.5	0
776076	862.6	579.6	0
776077	862.9	579.7	0
776078	863.1	579.8	0
776079	863.1	580	0
776080	863.1	580.2	0
776081	863.1	580.3	0
776082	863.2	580.3	0
776083	863.1	580.3	0
776084	863	580.3	0
776085	863.1	580.3	0
776086	863.1	580.3	0
776087	862.8	580.2	0
776088	862.5	580.2	0
776089	862.6	580.2	0
776090	862.7	579.8	0
776091	862.2	579.4	1
776092	860.9	578.9	1
776093	857.8	578.8	1
776094	854.5	578.3	1
776095	849.2	577.7	1
776096	843.6	576.3	1
776097	836	575	1
776098	827.1	572.6	1
776099	816.2	570	1
776100	804.3	566	1
776101	790.9	561	1
776102	777.5	553.8	1
776103	763.2	545.6	1
776104	749	536.8	1
776105	734.9	529.9	1
776106	720.8	523.1	1
776107	708.5	517.2	1
776108	696.1	508.8	1
776109	683.6	499.4	1
776110	669.5	490.5	1
776111	654.9	482.7	1
776112	640.3	477.3	1
776113	624.8	470.6	1
776114	609.8	465.2	1
776115	594.6	458.1	1
776116	579.9	451.7	1
776117	565.9	445.4	1
776118	552.4	441.4	1
776119	540.1	437.1	1
776120	528	434.2	1
776121	517.1	431.3	1
776122	506.4	428.4	1
776123	495.6	424.9	1
776124	484.6	419.9	1
776125	473.3	414.7	1
776126	461.7	409.1	1
776127	450	403	1
776128	440.1	398.4	1
776129	431.5	393.6	1
776130	423.6	389.1	1
776131	416.7	384.2	1
776132	411.2	379.8	1
776133	407	376.3	1
776134	403.5	372.2	1
776135	401.2	368.9	1
776136	399.5	366.4	1
776137	397.7	364.7	1
776138	396	362.4	1
776139	395.4	360.5	1
776140	395.5	359.7	1
776141	395.9	359.5	1
776142	396.3	359	1
776143	397	357.6	1
776144	397.9	356.5	1
776145	399.1	355.6	1
776146	400.3	354.9	1
776147	401.9	354.2	1
776148	403.3	353.4	1
776149	404.8	353.5	1
776150	405.7	353.5	1
776151	406.5	352.7	1
776152	406.8	351.7	1
776153	406.6	350.9	1
776154	406.4	351	1
776155	405.5	351.1	1
776156	404.7	351.5	1
776157	403.9	351.8	1
776158	403.1	352	1
776159	402.3	351.6	1
776160	401.5	351.3	1
776161	401.6	351	1
776162	401.3	351	1
776163	400.4	350.9	1
776164	399.6	350.9	0
776165	399.7	350.9	0
776166	400.2	351.2	0
776167	400.7	351.5	0
776168	400.9	351.8	0
776169	401.1	351.7	0
776170	401	351.9	0
776171	400.7	352.1	0
776172	400.7	352.6	0
776173	401.1	353.2	0
776174	401.6	353.9	0
776175	401.6	354.2	0
776176	401.6	354.2	0
776177	401.7	354.1	0
776178	401.8	354	0
776179	401.9	354.1	0
776180	401.8	354.2	0
776181	401.7	354.2	0
776182	401.7	354.1	0
776183	401.7	353.9	0
776184	401.5	353.6	0
776185	401.4	353.5	0
776186	401.8	353.5	0
776187	402.3	353.5	0
776188	402.6	353.4	0
776189	402.4	353.3	0
776190	402.2	353.2	0
776191	402.1	353	0
776192	401.9	352.8	0
776193	401.9	352.6	0
776194	401.8	352.5	0
776195	401.9	352.6	0
776196	401.9	352.7	0
776197	401.8	352.7	0
776198	401.6	352.5	0
776199	401.4	352.2	0
776200	401.3	351.9	0
776201	401.2	351.8	0
776202	401.3	351.7	0
776203	401.3	351.7	0
776204	401.3	351.6	0
776205	401.4	351.5	0
776206	401.5	351.4	0
776207	401.5	351.4	0
776208	401.5	352.1	0
776209	401.6	352.7	0
776210	401.9	353.2	0
776211	401.9	353	0
776212	401.8	353.2	0
776213	401.5	353.5	0
776214	401.6	353.5	0
776215	401.8	353.1	0
776216	402	352.7	0
776217	402	352.8	0
776218	401.9	353	0
776219	401.8	353	0
776220	401.6	352.9	0
776221	401.5	352.8	0
776222	401.5	352.9	0
776223	401.5	352.9	0
776224	401.5	353	0
776225	400.9	353.2	0
776226	400.3	353.4	0
776227	400	353.6	0
776228	400.3	353.7	0
776229	401	353.6	0
776230	401.5	353.3	0
776231	401.8	353.3	0
776232	401.6	353.4	0
776233	401.1	353.4	0
776234	400.8	353.1	0
776235	400.8	352.8	0
776236	401.1	352.8	0
776237	401.3	352.8	0
776238	401.3	352.9	0
776239	401.4	352.9	0
776240	401.5	352.9	0
776241	401.6	352.9	0
776242	401.7	353.1	0
776243	401.6	353.3	0
776244	401.5	353.5	0
776245	401.4	353.4	0
776246	401.3	353.3	0
776247	401.1	353.3	0
776248	401.2	353.2	0
776249	401.4	353.6	0
776250	401.6	354	0
776251	401.5	354.4	0
776252	401.5	354.4	0
776253	401.7	354.5	0
776254	401.9	354.6	0
776255	402.1	354.7	0
776256	402.1	354.8	0
776257	402.1	354.6	0
776258	402	354.3	0
776259	401.8	354.1	0
776260	401.7	354.2	0
776261	401.4	354.3	0
776262	401.2	354.2	0
776263	401	354	0
776264	400.9	353.8	0
776265	401	353.6	0
776266	401	353.4	0
776267	401.5	353.2	0
776268	401.9	352.9	0
776269	402.3	352.5	0
776270	402.4	352.2	0
776271	402.4	352.2	0
776272	402.5	353.1	0
776273	402.4	354.1	0
776274	402.2	355	0
776275	401.9	355	0
776276	401.6	355	0
776277	401.5	354.9	0
776278	401.4	354.6	0
776279	401.4	354.2	0
776280	401.4	354	0
776281	401.5	353.9	0
776282	401.6	353.8	0
776283	401.7	353.6	0
776284	401.9	353.4	0
776285	402	353.3	0
776286	402.1	353.1	0
776287	401.9	353	0
776288	401.7	353.2	0
776289	401.4	353.4	0
776290	401.6	353.6	0
776291	401.7	353.6	0
776292	401.8	353.3	0
776293	401.9	353.1	0
776294	402	353.4	0
776295	402.1	353.9	0
776296	402.1	353.9	0
776297	402	353.5	0
776298	401.9	353	0
776299	401.8	352.9	0
776300	401.6	353.4	0
776301	401.4	354	0
776302	401	354.3	0
776303	400.8	354.1	0
776304	401.1	353.9	0
776305	401.5	354	0
776306	401.9	354.1	0
776307	401.8	353.6	0
776308	401.7	353	0
776309	401.9	353.2	0
776310	402	354	0
776311	402.2	354.8	0
776312	402.2	354.8	0
776313	402.2	354.7	0
776314	402.2	354.7	0
776315	402	354.6	0
776316	401.8	354.6	0
776317	401.5	354.6	0
776318	401.5	354.6	0
776319	401.6	354.3	0
776320	401.4	354	0
776321	401.2	353.6	0
776322	401.1	353.5	0
776323	401.2	353.4	0
776324	401.3	353.3	0
776325	401.4	353.2	0
776326	401.3	353.2	0
776327	401.2	353.2	0
776328	401.1	353.3	0
776329	401.2	353.3	0
776330	401.5	353.3	0
776331	401.6	353.3	0
776332	401.8	353.3	0
776333	401.9	353.4	0
776334	402.2	353.6	0
776335	402.3	353.8	0
